tournament_id;date;archetype_id;opponent_id;wins;losses;ties;matches;win_rate;win_rate_convention
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-pfl;raging-bolt-ogerpon;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;raging-bolt-ogerpon;toxtricity-pfl;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;mega-excadrill-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-excadrill-ex;slowking-scr;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dhelmise-pbl;slowking-scr;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;dhelmise-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-excadrill-ex;mega-excadrill-ex;1;3;0;4;0.25;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;grimmsnarl-froslass;alakazam-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;grimmsnarl-froslass;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;dhelmise-pbl;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dhelmise-pbl;dragapult-dusknoir;2;1;0;3;0.666667;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;crustle-dri;festival-lead;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;festival-lead;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dudunsparce;n-zoroark;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;dragapult-dudunsparce;2;1;0;3;0.666667;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-excadrill-ex;ogerpon-meganium;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;ogerpon-meganium;mega-excadrill-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;lopunny-dusknoir;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lopunny-dusknoir;dragapult-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;dragapult-ex;2;2;0;4;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;toucannon-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;toucannon-pbl;greninja-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;festival-lead;grimmsnarl-froslass;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;grimmsnarl-froslass;festival-lead;2;1;0;3;0.666667;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-blaziken;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;crustle-dri;dragapult-blaziken;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;mega-starmie-ex;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-starmie-ex;n-zoroark;2;0;0;2;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lopunny-dudunsparce;starmie-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;starmie-froslass;lopunny-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-pfl;dragapult-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dudunsparce;toxtricity-pfl;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;sharpedo-toxtricity;alakazam-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;sharpedo-toxtricity;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;crustle-dri;dragapult-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;rockets-honchkrow;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;rockets-honchkrow;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;alakazam-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;slowking-scr;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;mega-starmie-ex;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-starmie-ex;alakazam-dudunsparce;2;0;0;2;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;greninja-ex;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;basic-box-m;2;0;0;2;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;froslass-munkidori;dragapult-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;froslass-munkidori;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;kangaskhan-bouffalant;mega-venusaur-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-venusaur-ex;kangaskhan-bouffalant;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;mega-greninja-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;alakazam-dusknoir;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;n-zoroark;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;slowking-scr;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;crustle-dri;ethan-typhlosion;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;crustle-dri;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;slowking-scr;2;2;0;4;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;basic-box-m;2;2;0;4;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lucario-hariyama;slowking-scr;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;lucario-hariyama;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-blaziken;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;dragapult-blaziken;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;misty-gyarados;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;misty-gyarados;alakazam-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;dragapult-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;basic-box-m;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;mega-greninja-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;greninja-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;dragapult-dusknoir;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;alakazam-dudunsparce;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;basic-box-m;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lopunny-dudunsparce;toxtricity-box;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;lopunny-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;grimmsnarl-froslass;mega-darkrai-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-darkrai-ex;grimmsnarl-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;lucario-hariyama;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lucario-hariyama;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;n-zoroark;0;3;0;3;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;dragapult-dusknoir;3;0;0;3;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;toucannon-pbl;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;toucannon-pbl;basic-box-m;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;lopunny-dudunsparce;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lopunny-dudunsparce;alakazam-dusknoir;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;rockets-honchkrow;hops-trevenant;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;hops-trevenant;rockets-honchkrow;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;kangaskhan-bouffalant;n-zoroark;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;kangaskhan-bouffalant;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;grimmsnarl-froslass;lucario-hariyama;2;1;0;3;0.666667;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lucario-hariyama;grimmsnarl-froslass;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;toucannon-pbl;hops-trevenant;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;hops-trevenant;toucannon-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;greninja-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;alakazam-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-blaziken;mega-starmie-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-starmie-ex;dragapult-blaziken;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;mega-starmie-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-starmie-ex;dragapult-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;mega-excadrill-ex;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-excadrill-ex;dragapult-ex;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lopunny-dudunsparce;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;crustle-dri;lopunny-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;grimmsnarl-froslass;greninja-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;grimmsnarl-froslass;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;dhelmise-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dhelmise-pbl;n-zoroark;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;toxtricity-box;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;dragapult-dusknoir;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;dragapult-dusknoir;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;slowking-scr;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;ogerpon-meganium;alakazam-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;ogerpon-meganium;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;sharpedo-toxtricity;ethan-typhlosion;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;sharpedo-toxtricity;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;crustle-dri;n-zoroark;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;crustle-dri;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;crustle-dri;dhelmise-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dhelmise-pbl;crustle-dri;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;raging-bolt-ogerpon;starmie-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;starmie-froslass;raging-bolt-ogerpon;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;alakazam-dudunsparce;2;2;0;4;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-excadrill-ex;mega-greninja-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;mega-excadrill-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;lopunny-dudunsparce;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lopunny-dudunsparce;n-zoroark;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;toucannon-pbl;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;toucannon-pbl;dragapult-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;festival-lead;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;festival-lead;slowking-scr;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;festival-lead;misty-gyarados;2;0;0;2;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;misty-gyarados;festival-lead;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-venusaur-ex;basic-box-m;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;mega-venusaur-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;dragapult-ex;3;0;0;3;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;greninja-ex;0;3;0;3;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;mega-excadrill-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-excadrill-ex;dragapult-dusknoir;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dudunsparce;mega-excadrill-ex;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-excadrill-ex;dragapult-dudunsparce;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-starmie-ex;raging-bolt-ogerpon;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;raging-bolt-ogerpon;mega-starmie-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;starmie-dusknoir;dragapult-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;starmie-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;n-zoroark;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;basic-box-m;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;alakazam-dusknoir;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;alakazam-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;mega-darkrai-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-darkrai-ex;greninja-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;toxtricity-pfl;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-pfl;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;grimmsnarl-froslass;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;grimmsnarl-froslass;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;starmie-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;starmie-froslass;slowking-scr;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;greninja-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;slowking-scr;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;toucannon-pbl;alakazam-dusknoir;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;toucannon-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;crustle-dri;alakazam-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;mega-excadrill-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-excadrill-ex;basic-box-m;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;grimmsnarl-froslass;n-zoroark;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;grimmsnarl-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;kangaskhan-bouffalant;0;0;1;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;kangaskhan-bouffalant;dragapult-dusknoir;0;0;1;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dudunsparce;dhelmise-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dhelmise-pbl;dragapult-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;mega-starmie-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-starmie-ex;greninja-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;sharpedo-toxtricity;dragapult-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;sharpedo-toxtricity;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;starmie-dusknoir;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;starmie-dusknoir;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lopunny-dudunsparce;dragapult-dusknoir;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;lopunny-dudunsparce;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;ethan-typhlosion;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;dragapult-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;ogerpon-meganium;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;ogerpon-meganium;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;crustle-dri;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;crustle-dri;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;raging-bolt-ogerpon;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;raging-bolt-ogerpon;dragapult-dusknoir;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;festival-lead;mega-venusaur-ex;0;0;1;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-venusaur-ex;festival-lead;0;0;1;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;raging-bolt-ogerpon;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;raging-bolt-ogerpon;n-zoroark;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;mega-greninja-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-excadrill-ex;alakazam-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;mega-excadrill-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lopunny-dudunsparce;festival-lead;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;festival-lead;lopunny-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;toxtricity-box;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;greninja-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-darkrai-ex;dragapult-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;mega-darkrai-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;hops-trevenant;alakazam-dudunsparce;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;hops-trevenant;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;festival-lead;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;festival-lead;n-zoroark;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;lucario-hariyama;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;lucario-hariyama;n-zoroark;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-starmie-ex;basic-box-m;3;0;0;3;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;mega-starmie-ex;0;3;0;3;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-excadrill-ex;misty-gyarados;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;misty-gyarados;mega-excadrill-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;n-zoroark;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;alakazam-dudunsparce;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dudunsparce-control;slowking-scr;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;slowking-scr;dudunsparce-control;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;starmie-froslass;dragapult-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-ex;starmie-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;dhelmise-pbl;grimmsnarl-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;grimmsnarl-froslass;dhelmise-pbl;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;mega-starmie-ex;dhelmise-pbl;1;0;0;1;1.0;mitUnentschieden
