meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec
Meta Live;;Alakazam Dudunsparce;Shaymin;M3 3;19;1;19;20;95,0;M3;;3;Uncommon;G Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M3/M3_003_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Budew;ASC 16;4;1;4;20;20,0;ASC;;16;Common;G Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Psyduck;ASC 39;10;1;10;20;50,0;ASC;;39;Common;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Lillie's Clefairy ex;ASC 76;1;1;1;20;5,0;ASC;;76;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_076_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Togekiss;ASC 82;1;1;1;20;5,0;ASC;;82;Rare;P Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_082_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Togepi;ASC 80;1;1;1;20;5,0;ASC;;80;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_080_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Abra;MC 401;80;4;20;20;100,0;MC;;401;;F Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_401_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Fezandipiti ex;ASC 142;17;1;17;20;85,0;ASC;;142;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Dudunsparce;ASC 164;76;4;20;20;100,0;ASC;;164;Double Rare;C Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_164_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Dunsparce;MC 574;80;4;20;20;100,0;MC;;574;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_574_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Fan Rotom;ASC 171;33;2;19;20;95,0;ASC;;171;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_171_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Bloodmoon Ursaluna ex;MC 625;2;1;2;20;10,0;MC;;625;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_625_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Alakazam;MEG 56;63;4;20;20;100,0;;;;;;;No
Meta Live;;Alakazam Dudunsparce;Kadabra;MEG 55;65;4;20;20;100,0;;;;;;;No
Meta Live;;Alakazam Dudunsparce;Iron Bundle;PAR 56;1;1;1;20;5,0;;;;;;;No
Meta Live;;Alakazam Dudunsparce;Psychic Energy;SVE 21;75;5;20;20;100,0;SVE;SVE;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Buddy-Buddy Poffin;ASC 184;80;4;20;20;100,0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Enhanced Hammer;M2a 148;36;2;20;20;100,0;M2a;;148;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_148_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Night Stretcher;ASC 196;37;2;20;20;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Rare Candy;MC 655;61;4;20;20;100,0;MC;;655;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_655_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Poké Pad;ASC 198;8;4;3;20;15,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Sacred Ash;M2a 150;3;1;3;20;15,0;M2a;;150;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_150_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Boss's Orders;ASC 183;57;4;20;20;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Hilda;MC 718;62;4;20;20;100,0;MC;;718;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_718_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Lillie's Determination;ASC 192;10;2;6;20;30,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
Meta Live;;Alakazam Dudunsparce;Ciphermaniac's Codebreaking;MC 698;1;1;1;20;5,0;MC;;698;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_698_R_EN_LG.png;No
Meta Live;;Archaludon;Psyduck;ASC 39;3;1;3;20;15,0;ASC;;39;Common;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No
Meta Live;;Archaludon;Mega Mawile ex;M3 31;19;1;19;20;95,0;M3;;31;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M3/M3_031_R_EN_LG.png;No
Meta Live;;Archaludon;Munkidori;ASC 99;31;2;16;20;80,0;ASC;;99;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_099_R_EN_LG.png;No
Meta Live;;Archaludon;Fezandipiti ex;ASC 142;20;1;20;20;100,0;ASC;;142;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No
Meta Live;;Archaludon;Archaludon ex;M2a 122;69;4;20;20;100,0;M2a;;122;Double Rare;M Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_122_R_EN_LG.png;No
Meta Live;;Archaludon;Duraludon;M2a 121;79;4;20;20;100,0;M2a;;121;;M Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_121_R_EN_LG.png;No
Meta Live;;Archaludon;Genesect;M2a 119;1;1;1;20;5,0;M2a;;119;Double Rare;M Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_119_R_EN_LG.png;No
Meta Live;;Archaludon;Genesect ex;M2a 119;1;1;1;20;5,0;M2a;;119;Double Rare;M Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_119_R_EN_LG.png;No
Meta Live;;Archaludon;Squawkabilly ex;MC 626;18;1;18;20;90,0;MC;;626;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_626_R_EN_LG.png;No
Meta Live;;Archaludon;Relicanth;TEF 84;20;1;20;20;100,0;;;;;;;No
Meta Live;;Archaludon;Iron Bundle;PAR 56;11;1;11;20;55,0;;;;;;;No
Meta Live;;Archaludon;Empoleon ex;PFL 70;2;2;1;20;5,0;;;;;;;No
Meta Live;;Archaludon;Piplup;PFL 27;2;2;1;20;5,0;;;;;;;No
Meta Live;;Archaludon;Prinplup;PFL 28;1;1;1;20;5,0;;;;;;;No
Meta Live;;Archaludon;Metal Energy;SVE 24;152;12;20;20;100,0;SVE;SVE;24;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_024_R_EN_LG.png;No
Meta Live;;Archaludon;Darkness Energy;SVE 23;32;3;16;20;80,0;SVE;SVE;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
Meta Live;;Archaludon;Night Stretcher;ASC 196;74;4;20;20;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No
Meta Live;;Archaludon;Ultra Ball;ASC 213;80;4;20;20;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
Meta Live;;Archaludon;Scoop Up Cyclone;MC 664;2;1;2;20;10,0;MC;;664;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_664_R_EN_LG.png;Yes
Meta Live;;Archaludon;Iron Defender;MC 631;4;4;1;20;5,0;MC;;631;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_631_R_EN_LG.png;No
Meta Live;;Archaludon;Poké Pad;ASC 198;4;4;1;20;5,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png;No
Meta Live;;Archaludon;Prime Catcher;MC 656;1;1;1;20;5,0;MC;;656;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_656_R_EN_LG.png;Yes
Meta Live;;Archaludon;Rare Candy;MC 655;2;2;1;20;5,0;MC;;655;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_655_R_EN_LG.png;No
Meta Live;;Archaludon;Switch;MP1 16;1;1;1;20;5,0;MP1;;16;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MP1/MP1_016_R_EN_LG.png;No
Meta Live;;Archaludon;Tool Scrapper;ASC 212;1;1;1;20;5,0;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png;No
Meta Live;;Archaludon;Unfair Stamp;MC 633;1;1;1;20;5,0;MC;;633;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_633_R_EN_LG.png;Yes
Meta Live;;Archaludon;Legacy Energy;MC 741;3;1;3;20;15,0;MC;;741;;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_741_R_EN_LG.png;Yes
Meta Live;;Archaludon;Team Rocket's Watchtower;ASC 210;4;1;4;20;20,0;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png;No
Meta Live;;Archaludon;Boss's Orders;ASC 183;53;4;20;20;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
Meta Live;;Archaludon;Lillie's Determination;ASC 192;40;4;15;20;75,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
Meta Live;;Archaludon;Black Belt's Training;ASC 255;14;2;9;20;45,0;ASC;;255;Ultra Rare;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_255_R_EN_LG.png;Yes
Meta Live;;Archaludon;Carmine;MC 715;16;4;5;20;25,0;MC;;715;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_715_R_EN_LG.png;No
Meta Live;;Archaludon;Explorer's Guidance;MC 717;4;4;1;20;5,0;MC;;717;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_717_R_EN_LG.png;No
Meta Live;;Archaludon;Judge;MP1 22;2;2;1;20;5,0;MP1;;22;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MP1/MP1_022_R_EN_LG.png;No
Meta Live;;Archaludon;Hero's Cape;MC 687;12;1;12;20;60,0;MC;;687;;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_687_R_EN_LG.png;Yes
Meta Live;;Archaludon;Air Balloon;ASC 181;4;2;2;20;10,0;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No
Meta Live;;Archaludon;Maximum Belt;MC 691;1;1;1;20;5,0;MC;;691;;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_691_R_EN_LG.png;Yes
Meta Live;;Ceruledge;Ceruledge ex;M2a 31;54;3;18;18;100,0;M2a;;31;Double Rare;R Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_031_R_EN_LG.png;No
Meta Live;;Ceruledge;Charcadet;M2a 30;72;4;18;18;100,0;M2a;;30;;R Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_030_R_EN_LG.png;No
Meta Live;;Ceruledge;Lunatone;ASC 105;36;2;18;18;100,0;ASC;;105;Rare;F Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_105_R_EN_LG.png;No
Meta Live;;Ceruledge;Solrock;ASC 106;36;2;18;18;100,0;ASC;;106;Uncommon;F Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_106_R_EN_LG.png;No
Meta Live;;Ceruledge;Drilbur;MC 385;9;1;9;18;50,0;MC;;385;;F Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_385_R_EN_LG.png;No
Meta Live;;Ceruledge;Fezandipiti ex;ASC 142;18;1;18;18;100,0;ASC;;142;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No
Meta Live;;Ceruledge;Squawkabilly ex;MC 626;18;2;17;18;94,44;MC;;626;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_626_R_EN_LG.png;No
Meta Live;;Ceruledge;Iron Bundle;PAR 56;2;1;2;18;11,11;;;;;;;No
Meta Live;;Ceruledge;Fighting Energy;SVE 22;195;12;18;18;100,0;SVE;SVE;22;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_022_R_EN_LG.png;No
Meta Live;;Ceruledge;Fire Energy;SVE 18;105;8;18;18;100,0;SVE;SVE;18;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_018_R_EN_LG.png;No
Meta Live;;Ceruledge;Ultra Ball;ASC 213;71;4;18;18;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
Meta Live;;Ceruledge;Fighting Gong;ASC 187;41;3;16;18;88,89;ASC;;187;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_187_R_EN_LG.png;No
Meta Live;;Ceruledge;Night Stretcher;ASC 196;15;3;7;18;38,89;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No
Meta Live;;Ceruledge;Legacy Energy;MC 741;18;1;18;18;100,0;MC;;741;;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_741_R_EN_LG.png;Yes
Meta Live;;Ceruledge;Jamming Tower;ASC 261;5;1;5;18;27,78;ASC;;261;Ultra Rare;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_261_R_EN_LG.png;Yes
Meta Live;;Ceruledge;Boss's Orders;ASC 183;47;3;18;18;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
Meta Live;;Ceruledge;Briar;MC 722;15;1;15;18;83,33;MC;;722;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_722_R_EN_LG.png;No
Meta Live;;Ceruledge;Carmine;MC 715;35;4;10;18;55,56;MC;;715;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_715_R_EN_LG.png;No
Meta Live;;Ceruledge;Lillie's Determination;ASC 192;6;1;6;18;33,33;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
Meta Live;;Charizard;Budew;ASC 16;2;1;2;20;10,0;ASC;;16;Common;G Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No
Meta Live;;Charizard;Charmander;ASC 20;74;4;20;20;100,0;ASC;;20;Common;R Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_020_R_EN_LG.png;No
Meta Live;;Charizard;Charmeleon;ASC 21;43;4;20;20;100,0;ASC;;21;Uncommon;R Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_021_R_EN_LG.png;No
Meta Live;;Charizard;Mega Charizard X ex;M2a 223;24;2;13;20;65,0;M2a;;223;Secret Rare;R Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_223_R_EN_LG.png;No
Meta Live;;Charizard;Oricorio ex;MC 133;12;2;10;20;50,0;MC;;133;;R Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_133_R_EN_LG.png;No
Meta Live;;Charizard;Cinderace;ASC 38;1;1;1;20;5,0;ASC;;38;Double Rare;R Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_038_R_EN_LG.png;No
Meta Live;;Charizard;Ethan's Ho-Oh ex;ASC 26;1;1;1;20;5,0;ASC;;26;Double Rare;R Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_026_R_EN_LG.png;No
Meta Live;;Charizard;Flareon ex;MC 94;1;1;1;20;5,0;MC;;94;;R Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_094_R_EN_LG.png;No
Meta Live;;Charizard;Reshiram ex;M2a 29;2;2;1;20;5,0;M2a;;29;Double Rare;R Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_029_R_EN_LG.png;No
Meta Live;;Charizard;Victini;MC 107;1;1;1;20;5,0;MC;;107;;R Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_107_R_EN_LG.png;No
Meta Live;;Charizard;Psyduck;ASC 39;7;1;7;20;35,0;ASC;;39;Common;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No
Meta Live;;Charizard;Wellspring Mask Ogerpon ex;MC 224;5;2;3;20;15,0;MC;;224;;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_224_R_EN_LG.png;No
Meta Live;;Charizard;Dusclops;M2a 73;4;1;4;20;20,0;M2a;;73;;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_073_R_EN_LG.png;No
Meta Live;;Charizard;Dusknoir;M2a 74;4;1;4;20;20,0;M2a;;74;;P Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_074_R_EN_LG.png;No
Meta Live;;Charizard;Duskull;M2a 72;8;2;4;20;20,0;M2a;;72;;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_072_R_EN_LG.png;No
Meta Live;;Charizard;Munkidori;ASC 99;3;2;2;20;10,0;ASC;;99;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_099_R_EN_LG.png;No
Meta Live;;Charizard;Mimikyu;ASC 97;4;4;1;20;5,0;ASC;;97;Uncommon;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_097_R_EN_LG.png;No
Meta Live;;Charizard;Cornerstone Mask Ogerpon ex;MC 428;4;3;2;20;10,0;MC;;428;;F Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_428_R_EN_LG.png;No
Meta Live;;Charizard;Fezandipiti ex;ASC 142;11;1;11;20;55,0;ASC;;142;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No
Meta Live;;Charizard;Heatran;MC 503;1;1;1;20;5,0;MC;;503;;M Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_503_R_EN_LG.png;No
Meta Live;;Charizard;Klefki;M3 58;1;1;1;20;5,0;M3;;58;Common;M Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M3/M3_058_R_EN_LG.png;No
Meta Live;;Charizard;Tatsugiri;M2a 135;2;1;2;20;10,0;M2a;;135;;N Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_135_R_EN_LG.png;No
Meta Live;;Charizard;Fan Rotom;ASC 171;13;2;10;20;50,0;ASC;;171;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_171_R_EN_LG.png;No
Meta Live;;Charizard;Dudunsparce;ASC 164;23;4;8;20;40,0;ASC;;164;Double Rare;C Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_164_R_EN_LG.png;No
Meta Live;;Charizard;Dunsparce;MC 574;27;4;8;20;40,0;MC;;574;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_574_R_EN_LG.png;No
Meta Live;;Charizard;Hoothoot;M2a 137;6;2;3;20;15,0;M2a;;137;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_137_R_EN_LG.png;No
Meta Live;;Charizard;Noctowl;M2a 138;6;2;3;20;15,0;M2a;;138;;C Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_138_R_EN_LG.png;No
Meta Live;;Charizard;Bloodmoon Ursaluna ex;MC 625;2;1;2;20;10,0;MC;;625;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_625_R_EN_LG.png;No
Meta Live;;Charizard;Bouffalant;M2a 140;2;2;1;20;5,0;M2a;;140;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_140_R_EN_LG.png;No
Meta Live;;Charizard;Buneary;MC 593;1;1;1;20;5,0;MC;;593;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_593_R_EN_LG.png;No
Meta Live;;Charizard;Dudunsparce ex;MC 575;1;1;1;20;5,0;MC;;575;;C Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_575_R_EN_LG.png;No
Meta Live;;Charizard;Eevee;MC 755;1;1;1;20;5,0;MC;;755;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_755_R_EN_LG.png;No
Meta Live;;Charizard;Kangaskhan;ASC 162;2;2;1;20;5,0;ASC;;162;Double Rare;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_162_R_EN_LG.png;No
Meta Live;;Charizard;Mega Lopunny ex;MC 594;1;1;1;20;5,0;MC;;594;;C Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_594_R_EN_LG.png;No
Meta Live;;Charizard;Terapagos ex;ASC 179;1;1;1;20;5,0;ASC;;179;Double Rare;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_179_R_EN_LG.png;No
Meta Live;;Charizard;Charizard ex;OBF 125;47;4;20;20;100,0;;;;;;;No
Meta Live;;Charizard;Chi-Yu;PAR 29;13;2;11;20;55,0;;;;;;;No
Meta Live;;Charizard;Moltres;PFL 14;4;1;4;20;20,0;;;;;;;No
Meta Live;;Charizard;Pidgeot ex;OBF 164;4;1;4;20;20,0;;;;;;;No
Meta Live;;Charizard;Pidgeotto;MEW 17;4;1;4;20;20,0;;;;;;;No
Meta Live;;Charizard;Pidgey;OBF 162;9;2;4;20;20,0;;;;;;;No
Meta Live;;Charizard;Mew ex;MEW 151;6;4;3;20;15,0;;;;;;;No
Meta Live;;Charizard;Mega Kangaskhan ex;MEG 104;3;2;2;20;10,0;;;;;;;No
Meta Live;;Charizard;Blaziken;DRI 42;1;1;1;20;5,0;;;;;;;No
Meta Live;;Charizard;Blaziken ex;JTG 24;2;2;1;20;5,0;;;;;;;No
Meta Live;;Charizard;Cleffa;OBF 80;1;1;1;20;5,0;;;;;;;No
Meta Live;;Charizard;Combusken;DRI 41;2;2;1;20;5,0;;;;;;;No
Meta Live;;Charizard;Espathra ex;PAF 6;3;3;1;20;5,0;;;;;;;No
Meta Live;;Charizard;Flittle;SCR 68;3;3;1;20;5,0;;;;;;;No
Meta Live;;Charizard;Torchic;DRI 40;3;3;1;20;5,0;;;;;;;No
Meta Live;;Charizard;Fire Energy;SVE 18;170;15;20;20;100,0;SVE;SVE;18;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_018_R_EN_LG.png;No
Meta Live;;Charizard;Water Energy;SVE 19;3;1;3;20;15,0;SVE;SVE;19;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_019_R_EN_LG.png;No
Meta Live;;Charizard;Fighting Energy;SVE 22;5;3;2;20;10,0;SVE;SVE;22;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_022_R_EN_LG.png;No
Meta Live;;Charizard;Psychic Energy;SVE 21;7;4;2;20;10,0;SVE;SVE;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png;No
Meta Live;;Charizard;Darkness Energy;SVE 23;1;1;1;20;5,0;SVE;SVE;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
Meta Live;;Charizard;Rare Candy;MC 655;61;4;20;20;100,0;MC;;655;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_655_R_EN_LG.png;No
