tournament_id;date;meta;archetype_id;opponent_id;wins;losses;ties;matches;win_rate;win_rate_convention
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;toxtricity-pfl;raging-bolt-ogerpon;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;raging-bolt-ogerpon;toxtricity-pfl;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;slowking-scr;mega-excadrill-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-excadrill-ex;slowking-scr;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dhelmise-pbl;slowking-scr;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;slowking-scr;dhelmise-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-excadrill-ex;mega-excadrill-ex;1;3;0;4;0.25;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;grimmsnarl-froslass;alakazam-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dusknoir;grimmsnarl-froslass;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;dhelmise-pbl;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dhelmise-pbl;dragapult-dusknoir;2;1;0;3;0.666667;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;crustle-dri;festival-lead;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;festival-lead;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dudunsparce;n-zoroark;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;dragapult-dudunsparce;2;1;0;3;0.666667;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-excadrill-ex;ogerpon-meganium;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;ogerpon-meganium;mega-excadrill-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;lopunny-dusknoir;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lopunny-dusknoir;dragapult-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;dragapult-ex;2;2;0;4;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;greninja-ex;toucannon-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;toucannon-pbl;greninja-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;festival-lead;grimmsnarl-froslass;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;grimmsnarl-froslass;festival-lead;2;1;0;3;0.666667;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-blaziken;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;crustle-dri;dragapult-blaziken;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;mega-starmie-ex;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-starmie-ex;n-zoroark;2;0;0;2;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lopunny-dudunsparce;starmie-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;starmie-froslass;lopunny-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;toxtricity-pfl;dragapult-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dudunsparce;toxtricity-pfl;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;sharpedo-toxtricity;alakazam-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;sharpedo-toxtricity;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;crustle-dri;dragapult-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;rockets-honchkrow;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;rockets-honchkrow;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;slowking-scr;alakazam-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;slowking-scr;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;mega-starmie-ex;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-starmie-ex;alakazam-dudunsparce;2;0;0;2;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;greninja-ex;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;greninja-ex;basic-box-m;2;0;0;2;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;froslass-munkidori;dragapult-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;froslass-munkidori;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;kangaskhan-bouffalant;mega-venusaur-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-venusaur-ex;kangaskhan-bouffalant;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dusknoir;mega-greninja-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-greninja-ex;alakazam-dusknoir;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;slowking-scr;n-zoroark;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;slowking-scr;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;crustle-dri;ethan-typhlosion;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;ethan-typhlosion;crustle-dri;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;slowking-scr;2;2;0;4;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;slowking-scr;basic-box-m;2;2;0;4;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lucario-hariyama;slowking-scr;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;slowking-scr;lucario-hariyama;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-blaziken;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;dragapult-blaziken;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;misty-gyarados;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;misty-gyarados;alakazam-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;dragapult-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;basic-box-m;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-greninja-ex;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;mega-greninja-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;greninja-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;greninja-ex;dragapult-dusknoir;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;alakazam-dudunsparce;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;basic-box-m;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lopunny-dudunsparce;toxtricity-box;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;toxtricity-box;lopunny-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;grimmsnarl-froslass;mega-darkrai-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-darkrai-ex;grimmsnarl-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;lucario-hariyama;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lucario-hariyama;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;n-zoroark;0;3;0;3;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;dragapult-dusknoir;3;0;0;3;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;toucannon-pbl;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;toucannon-pbl;basic-box-m;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dusknoir;lopunny-dudunsparce;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lopunny-dudunsparce;alakazam-dusknoir;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;rockets-honchkrow;hops-trevenant;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;hops-trevenant;rockets-honchkrow;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;kangaskhan-bouffalant;n-zoroark;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;kangaskhan-bouffalant;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;grimmsnarl-froslass;lucario-hariyama;2;1;0;3;0.666667;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lucario-hariyama;grimmsnarl-froslass;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;toucannon-pbl;hops-trevenant;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;hops-trevenant;toucannon-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;greninja-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;greninja-ex;alakazam-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-blaziken;mega-starmie-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-starmie-ex;dragapult-blaziken;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;mega-starmie-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-starmie-ex;dragapult-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;mega-excadrill-ex;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-excadrill-ex;dragapult-ex;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lopunny-dudunsparce;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;crustle-dri;lopunny-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;grimmsnarl-froslass;greninja-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;greninja-ex;grimmsnarl-froslass;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;dhelmise-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dhelmise-pbl;n-zoroark;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;toxtricity-box;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;toxtricity-box;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;dragapult-dusknoir;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;slowking-scr;dragapult-dusknoir;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;slowking-scr;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;ogerpon-meganium;alakazam-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;ogerpon-meganium;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;sharpedo-toxtricity;ethan-typhlosion;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;ethan-typhlosion;sharpedo-toxtricity;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;crustle-dri;n-zoroark;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;crustle-dri;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;crustle-dri;dhelmise-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dhelmise-pbl;crustle-dri;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;raging-bolt-ogerpon;starmie-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;starmie-froslass;raging-bolt-ogerpon;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;alakazam-dudunsparce;2;2;0;4;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-excadrill-ex;mega-greninja-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-greninja-ex;mega-excadrill-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;lopunny-dudunsparce;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lopunny-dudunsparce;n-zoroark;1;2;0;3;0.333333;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;toucannon-pbl;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;toucannon-pbl;dragapult-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;slowking-scr;festival-lead;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;festival-lead;slowking-scr;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;festival-lead;misty-gyarados;2;0;0;2;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;misty-gyarados;festival-lead;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-venusaur-ex;basic-box-m;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;mega-venusaur-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;greninja-ex;dragapult-ex;3;0;0;3;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;greninja-ex;0;3;0;3;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;mega-excadrill-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-excadrill-ex;dragapult-dusknoir;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dudunsparce;mega-excadrill-ex;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-excadrill-ex;dragapult-dudunsparce;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-starmie-ex;raging-bolt-ogerpon;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;raging-bolt-ogerpon;mega-starmie-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;starmie-dusknoir;dragapult-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;starmie-dusknoir;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;n-zoroark;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;basic-box-m;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;alakazam-dusknoir;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dusknoir;alakazam-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;greninja-ex;mega-darkrai-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-darkrai-ex;greninja-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;toxtricity-pfl;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;toxtricity-pfl;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;grimmsnarl-froslass;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;grimmsnarl-froslass;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;slowking-scr;starmie-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;starmie-froslass;slowking-scr;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;slowking-scr;greninja-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;greninja-ex;slowking-scr;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;toucannon-pbl;alakazam-dusknoir;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dusknoir;toucannon-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;crustle-dri;alakazam-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;mega-excadrill-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-excadrill-ex;basic-box-m;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;grimmsnarl-froslass;n-zoroark;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;grimmsnarl-froslass;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;kangaskhan-bouffalant;0;0;1;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;kangaskhan-bouffalant;dragapult-dusknoir;0;0;1;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dudunsparce;dhelmise-pbl;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dhelmise-pbl;dragapult-dudunsparce;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;greninja-ex;mega-starmie-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-starmie-ex;greninja-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;sharpedo-toxtricity;dragapult-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;sharpedo-toxtricity;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;starmie-dusknoir;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;starmie-dusknoir;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lopunny-dudunsparce;dragapult-dusknoir;0;2;0;2;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;lopunny-dudunsparce;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;ethan-typhlosion;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;ethan-typhlosion;dragapult-ex;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;ogerpon-meganium;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;ogerpon-meganium;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;basic-box-m;crustle-dri;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;crustle-dri;basic-box-m;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-dusknoir;raging-bolt-ogerpon;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;raging-bolt-ogerpon;dragapult-dusknoir;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;festival-lead;mega-venusaur-ex;0;0;1;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-venusaur-ex;festival-lead;0;0;1;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;n-zoroark;raging-bolt-ogerpon;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;raging-bolt-ogerpon;n-zoroark;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-greninja-ex;dragapult-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;dragapult-ex;mega-greninja-ex;1;1;0;2;0.5;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;mega-excadrill-ex;alakazam-dudunsparce;0;1;0;1;0.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;alakazam-dudunsparce;mega-excadrill-ex;1;0;0;1;1.0;mitUnentschieden
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;lopunny-dudunsparce;festival-lead;1;0;0;1;1.0;mitUnentschieden
